ccode1,abbrev1,ccode2,abbrev2,dipcon1970,dipcon1975,dipcon1980,dipcon1985,dipcon1990,dipcon1995,dipcon2000,dipcon2005,dipcon2010
31,BHM,490,DRC,,0,0,0,0,0,0,0,0
31,BHM,500,UGA,,0,0,0,0,0,0,0,0
31,BHM,501,KEN,,0,0,0,0,0,0,0,0
31,BHM,510,TAZ,,0,0,0,0,0,0,0,0
31,BHM,516,BUI,,0,0,0,0,0,0,0,0
31,BHM,517,RWA,,0,0,0,0,0,0,0,0
31,BHM,520,SOM,,0,0,0,0,0,0,0,0
31,BHM,522,DJI,,,0,0,0,0,0,0,0
31,BHM,530,ETH,,0,0,0,0,0,0,0,0
31,BHM,531,ERI,,,,,,0,0,0,0
31,BHM,540,ANG,,0,0,0,0,0,0,0,0
31,BHM,541,MZM,,0,0,0,0,0,0,0,0
31,BHM,551,ZAM,,0,0,0,0,0,0,0,0
31,BHM,552,ZIM,,0,0,0,0,0,0,0,0
31,BHM,553,MAW,,0,0,0,0,0,0,0,0
31,BHM,560,SAF,,0,0,0,0,0,0,0,0
31,BHM,565,NAM,,,,0,0,0,0,0,0
31,BHM,570,LES,,0,0,0,0,0,0,0,0
31,BHM,571,BOT,,0,0,0,0,0,0,0,0
31,BHM,572,SWA,,0,0,0,0,0,0,0,0
31,BHM,580,MAG,,0,0,0,0,0,0,0,0
31,BHM,581,COM,,0,0,0,0,0,0,0,0
31,BHM,590,MAS,,0,0,0,0,0,0,0,0
31,BHM,591,SEY,,,0,0,0,0,0,0,0
31,BHM,600,MOR,,0,0,0,0,0,0,0,0
31,BHM,615,ALG,,0,0,0,0,0,0,0,0
31,BHM,616,TUN,,0,0,0,0,0,0,0,0
31,BHM,620,LIB,,0,0,0,0,0,0,0,0
31,BHM,625,SUD,,0,0,0,0,0,0,0,0
31,BHM,630,IRN,,0,0,0,0,0,0,0,0
31,BHM,640,TUR,,0,0,0,0,0,0,0,0
31,BHM,645,IRQ,,0,0,0,0,0,0,0,0
31,BHM,651,EGY,,0,0,0,0,0,0,0,0
31,BHM,652,SYR,,0,0,0,0,0,0,0,0
31,BHM,660,LEB,,0,0,0,0,0,0,0,0
31,BHM,663,JOR,,0,0,0,0,0,0,0,0
31,BHM,666,ISR,,0,0,0,0,0,0,0,0
31,BHM,670,SAU,,0,0,0,0,0,0,0,0
31,BHM,678,YAR,,0,0,0,0,,,,
31,BHM,679,YEM,,,,,,0,0,0,0
31,BHM,680,YPR,,0,0,0,0,,,,
31,BHM,690,KUW,,0,0,0,0,0,0,0,0
31,BHM,692,BAH,,0,0,0,0,0,0,0,0
31,BHM,694,QAT,,0,0,0,0,0,0,0,0
31,BHM,696,UAE,,0,0,0,0,0,0,0,0
31,BHM,698,OMA,,0,0,0,0,0,0,0,0
31,BHM,700,AFG,,0,0,0,0,0,0,0,0
31,BHM,701,TKM,,,,,,0,0,0,0
31,BHM,702,TAJ,,,,,,0,0,0,0
31,BHM,703,KYR,,,,,,0,0,0,0
31,BHM,704,UZB,,,,,,0,0,0,0
31,BHM,705,KZK,,,,,,0,0,0,0
31,BHM,710,CHN,,0,0,0,0,0,0,0,1
31,BHM,712,MON,,0,0,0,0,0,0,0,0
31,BHM,713,TAW,,0,0,0,0,0,0,0,0
31,BHM,731,PRK,,0,0,0,0,0,0,0,0
31,BHM,732,ROK,,0,0,0,0,0,0,0,0
31,BHM,740,JPN,,0,0,0,0,0,0,0,0
31,BHM,750,IND,,0,0,0,0,0,0,0,0
31,BHM,760,BHU,,0,0,0,0,0,0,0,0
31,BHM,770,PAK,,0,0,0,0,0,0,0,0
31,BHM,771,BNG,,0,0,0,0,0,0,0,0
31,BHM,775,MYA,,0,0,0,0,0,0,0,0
31,BHM,780,SRI,,0,0,0,0,0,0,0,0
31,BHM,781,MAD,,0,0,0,0,0,0,0,0
31,BHM,790,NEP,,0,0,0,0,0,0,0,0
31,BHM,800,THI,,0,0,0,0,0,0,0,0
31,BHM,811,CAM,,0,0,0,0,0,0,0,0
31,BHM,812,LAO,,0,0,0,0,0,0,0,0
31,BHM,816,DRV,,,0,0,0,0,0,0,0
31,BHM,817,RVN,,,,,,,,,
31,BHM,820,MAL,,0,0,0,0,0,0,0,0
31,BHM,830,SIN,,0,0,0,0,0,0,0,0
31,BHM,835,BRU,,,0,0,0,0,0,0,0
31,BHM,840,PHI,,0,0,0,0,0,0,0,0
31,BHM,850,INS,,0,0,0,0,0,0,0,0
31,BHM,860,ETM,,,,,,,,0,0
31,BHM,900,AUL,,0,0,0,0,0,0,0,0
31,BHM,910,PNG,,0,0,0,0,0,0,0,0
31,BHM,920,NEW,,0,0,0,0,0,0,0,0
31,BHM,935,VAN,,,,0,0,0,0,0,0
31,BHM,940,SOL,,,0,0,0,0,0,0,0
31,BHM,946,KIR,,,,,,0,0,0,0
31,BHM,947,TUV,,,,,,0,0,0,0
31,BHM,950,FIJ,,0,0,0,0,0,0,0,0
31,BHM,955,TON,,,,,,0,0,0,0
31,BHM,970,NAU,,,,,,0,0,0,0
31,BHM,983,MSI,,,,,0,0,0,0,0
31,BHM,986,PAL,,,,,,0,0,0,0
31,BHM,987,FSM,,,,,0,0,0,0,0
31,BHM,990,WSM,,0,0,0,0,0,0,0,0
40,CUB,2,USA,0,0,0,0,0,0,0,0,1
40,CUB,20,CAN,1,1,1,1,1,1,1,1,1
40,CUB,31,BHM,,0,0,0,0,0,0,0,1
40,CUB,41,HAI,0,0,0,0,0,1,1,1,1
40,CUB,42,DOM,0,0,0,0,0,0,0,1,1
40,CUB,51,JAM,0,1,1,0,0,1,1,1,1
40,CUB,52,TRI,0,0,0,0,0,1,1,1,1
40,CUB,53,BAR,0,0,0,0,0,1,1,1,1
40,CUB,54,DMA,,,0,0,0,0,0,0,1
40,CUB,55,GRN,,0,1,0,0,0,0,1,1
40,CUB,56,SLU,,,0,0,0,0,0,0,1
40,CUB,57,SVG,,,0,0,0,0,0,0,1
40,CUB,58,AAB,,,,0,0,0,0,0,1
40,CUB,60,SKN,,,,0,0,0,0,0,1
40,CUB,70,MEX,1,1,1,0,1,1,1,1,1
40,CUB,80,BLZ,,,,0,0,0,0,1,1
40,CUB,90,GUA,0,0,0,0,0,0,0,1,1
40,CUB,91,HON,0,0,0,0,0,0,0,1,0
40,CUB,92,SAL,0,0,0,0,0,0,0,0,1
40,CUB,93,NIC,0,0,1,1,1,1,1,0,1
40,CUB,94,COS,0,0,0,0,0,0,0,0,1
40,CUB,95,PAN,0,1,1,1,1,0,0,1,1
40,CUB,100,COL,0,0,1,0,0,0,0,1,1
40,CUB,101,VEN,0,0,1,0,1,1,1,1,1
40,CUB,110,GUY,0,0,1,0,1,1,1,1,1
40,CUB,115,SUR,,,0,0,0,0,0,0,1
40,CUB,130,ECU,0,0,0,1,1,1,1,1,1
40,CUB,135,PER,0,1,1,1,1,1,1,1,1
40,CUB,140,BRA,0,0,0,0,1,1,1,1,1
40,CUB,145,BOL,0,0,0,0,1,1,1,1,1
40,CUB,150,PAR,0,0,0,0,0,0,0,1,1
40,CUB,155,CHL,0,0,0,0,0,1,1,1,1
40,CUB,160,ARG,0,1,1,1,1,1,1,1,1
40,CUB,165,URU,0,0,0,0,1,1,1,0,1
40,CUB,200,UKG,1,1,1,1,0,1,1,1,1
40,CUB,205,IRE,0,0,0,0,0,0,0,0,1
40,CUB,210,NTH,1,0,1,1,1,1,1,1,1
40,CUB,211,BEL,0,0,1,1,1,1,1,1,1
40,CUB,212,LUX,0,0,0,0,0,0,0,0,0
40,CUB,220,FRN,1,1,1,1,1,1,1,1,1
40,CUB,225,SWZ,1,1,1,1,1,1,1,1,1
40,CUB,230,SPN,0,0,1,1,1,1,1,1,1
40,CUB,235,POR,0,1,1,0,1,1,1,1,1
40,CUB,255,GMY,,,,,,1,1,1,1
40,CUB,260,GFR,0,0,1,1,1,,,,
40,CUB,265,GDR,1,1,1,1,0,,,,
40,CUB,290,POL,0,1,1,1,1,1,1,1,1
40,CUB,305,AUS,0,1,1,1,1,1,1,1,1
40,CUB,310,HUN,1,1,1,1,1,1,1,1,1
40,CUB,315,CZE,1,1,1,1,1,,,,
40,CUB,316,CZR,,,,,,0,0,0,0
40,CUB,317,SLO,,,,,,0,0,0,1
40,CUB,325,ITA,1,1,1,1,1,1,1,1,1
40,CUB,338,MLT,0,0,0,0,0,0,0,0,0
40,CUB,339,ALB,0,0,0,1,1,0,0,0,0
40,CUB,341,MNG,,,,,,,,,0
40,CUB,343,MAC,,,,,,0,0,0,0
40,CUB,344,CRO,,,,,,0,0,0,0
40,CUB,345,YUG,1,1,1,1,1,0,0,1,1
40,CUB,346,BOS,,,,,,0,0,0,0
40,CUB,347,KOS,,,,,,,,,0
40,CUB,349,SLV,,,,,,0,0,0,0
40,CUB,350,GRC,0,0,1,1,1,1,1,1,1
40,CUB,352,CYP,0,0,1,1,1,1,1,1,1
40,CUB,355,BUL,1,1,1,1,1,1,1,1,1
40,CUB,359,MLD,,,,,,0,0,0,0
40,CUB,360,ROM,1,1,1,1,1,1,1,1,1
40,CUB,365,RUS,1,1,1,1,1,1,1,1,1
40,CUB,366,EST,,,,,,0,0,0,0
40,CUB,367,LAT,,,,,,0,0,0,0
40,CUB,368,LIT,,,,,,0,0,0,0
40,CUB,369,UKR,,,,,,1,1,1,1
40,CUB,370,BLR,,,,,,0,0,1,1
40,CUB,371,ARM,,,,,,0,0,0,0
40,CUB,372,GRG,,,,,,0,0,0,0
40,CUB,373,AZE,,,,,,0,0,0,1
40,CUB,375,FIN,1,0,1,0,1,0,0,0,1
40,CUB,380,SWD,1,1,1,1,1,1,1,1,1
40,CUB,385,NOR,1,1,0,0,0,0,0,0,1
40,CUB,390,DEN,1,1,1,1,0,0,0,0,1
40,CUB,395,ICE,0,0,0,0,0,0,0,0,0
40,CUB,402,CAP,,,0,1,1,1,1,1,1
40,CUB,403,STP,,,0,1,1,0,0,0,0
40,CUB,404,GNB,,0,1,1,0,1,1,0,1
40,CUB,411,EQG,0,0,0,1,1,0,0,0,1
40,CUB,420,GAM,0,0,0,0,0,0,0,1,1
40,CUB,432,MLI,1,0,0,1,1,0,0,1,1
40,CUB,433,SEN,0,0,0,0,0,0,0,1,1
40,CUB,434,BEN,0,0,0,1,1,1,1,1,1
40,CUB,435,MAA,0,0,0,0,0,0,0,0,0
40,CUB,436,NIR,0,0,0,0,0,0,0,1,1
40,CUB,437,CDI,0,0,0,0,0,0,0,0,0
40,CUB,438,GUI,1,1,1,1,1,1,1,1,1
40,CUB,439,BFO,0,0,0,0,1,1,1,1,1
40,CUB,450,LBR,0,0,0,0,1,1,1,1,1
40,CUB,451,SIE,0,1,1,1,0,0,0,0,0
40,CUB,452,GHA,0,0,1,1,1,1,1,1,1
40,CUB,461,TOG,0,0,0,0,0,0,0,0,0
40,CUB,471,CAO,0,0,0,0,0,0,0,0,0
40,CUB,475,NIG,0,0,1,1,1,1,1,1,1
40,CUB,481,GAB,0,0,0,0,0,0,0,0,0
40,CUB,482,CEN,0,0,0,0,0,0,0,0,0
40,CUB,483,CHA,0,0,0,0,0,0,0,0,0
40,CUB,484,CON,1,0,1,1,1,0,0,1,1
40,CUB,490,DRC,0,0,0,0,1,1,1,1,1
40,CUB,500,UGA,0,0,0,1,1,0,0,1,1
40,CUB,501,KEN,0,0,0,0,0,0,0,0,1
40,CUB,510,TAZ,1,0,1,1,1,1,1,1,1
40,CUB,516,BUI,0,0,0,0,0,0,0,0,0
40,CUB,517,RWA,0,0,0,0,0,0,0,0,0
40,CUB,520,SOM,0,0,0,0,0,0,0,0,0
40,CUB,522,DJI,,,0,0,0,0,0,0,0
40,CUB,530,ETH,0,0,1,1,1,1,1,1,1
40,CUB,531,ERI,,,,,,0,0,0,0
40,CUB,540,ANG,,0,1,1,1,1,1,1,1
40,CUB,541,MZM,,0,1,0,1,1,1,1,1
40,CUB,551,ZAM,0,0,1,1,0,1,1,1,1
40,CUB,552,ZIM,,0,0,1,1,1,1,1,1
40,CUB,553,MAW,0,0,0,0,0,0,0,0,0
40,CUB,560,SAF,0,0,0,0,0,1,1,1,1
40,CUB,565,NAM,,,,0,0,1,1,1,1
40,CUB,570,LES,0,0,0,0,0,0,0,0,0
40,CUB,571,BOT,0,0,0,0,0,0,0,1,1
40,CUB,572,SWA,0,0,0,0,0,0,0,0,0
40,CUB,580,MAG,0,0,1,1,1,0,0,0,0
40,CUB,581,COM,,0,0,0,0,0,0,0,0
40,CUB,590,MAS,0,0,0,0,0,0,0,0,0
40,CUB,591,SEY,,,0,0,1,0,0,1,1
40,CUB,600,MOR,1,1,1,1,0,0,0,0,0
40,CUB,615,ALG,1,1,1,1,1,1,1,1,1
40,CUB,616,TUN,0,0,0,0,1,1,1,1,1
40,CUB,620,LIB,0,0,1,1,1,1,1,1,1
40,CUB,625,SUD,0,0,0,0,0,0,0,0,0
40,CUB,630,IRN,0,0,0,1,1,1,1,1,1
40,CUB,640,TUR,0,0,0,0,0,1,1,1,1
40,CUB,645,IRQ,0,0,1,1,1,1,1,0,0
40,CUB,651,EGY,1,1,1,1,1,1,1,1,1
40,CUB,652,SYR,1,1,1,1,1,1,1,1,1
40,CUB,660,LEB,0,1,1,1,1,1,1,1,1
40,CUB,663,JOR,0,0,0,0,0,0,0,0,0
40,CUB,666,ISR,0,0,0,0,0,0,0,0,0
40,CUB,670,SAU,0,0,0,0,0,0,0,0,0
40,CUB,678,YAR,0,0,0,0,0,,,,
40,CUB,679,YEM,,,,,,1,1,1,1
40,CUB,680,YPR,0,1,1,1,1,,,,
40,CUB,690,KUW,0,0,0,1,1,0,0,0,0
40,CUB,692,BAH,,0,0,0,0,0,0,0,0
40,CUB,694,QAT,,0,0,0,0,1,1,1,1
40,CUB,696,UAE,,0,0,0,0,0,0,0,0
40,CUB,698,OMA,,0,0,0,0,0,0,0,0
40,CUB,700,AFG,0,0,1,1,1,1,1,0,0
40,CUB,701,TKM,,,,,,0,0,0,0
40,CUB,702,TAJ,,,,,,0,0,0,0
40,CUB,703,KYR,,,,,,0,0,0,0
40,CUB,704,UZB,,,,,,0,0,0,0
40,CUB,705,KZK,,,,,,0,0,1,1
40,CUB,710,CHN,0,0,1,1,1,1,1,1,1
40,CUB,712,MON,0,0,1,1,1,1,1,1,1
40,CUB,713,TAW,0,0,0,0,0,0,0,0,0
40,CUB,731,PRK,0,1,1,1,1,1,1,1,1
40,CUB,732,ROK,0,0,0,0,0,0,0,0,0
40,CUB,740,JPN,1,1,1,1,1,1,1,1,1
40,CUB,750,IND,0,1,1,1,1,1,1,1,1
40,CUB,760,BHU,0,0,0,0,0,0,0,0,0
40,CUB,770,PAK,0,0,0,0,0,0,0,0,1
40,CUB,771,BNG,,0,0,0,0,0,0,0,0
40,CUB,775,MYA,0,0,0,0,0,0,0,0,0
40,CUB,780,SRI,0,0,1,0,0,1,1,0,1
40,CUB,781,MAD,0,0,0,0,0,0,0,0,0
40,CUB,790,NEP,0,0,0,0,0,0,0,0,0
40,CUB,800,THI,0,0,0,0,0,0,0,0,1
40,CUB,811,CAM,0,0,0,1,1,1,1,1,1
40,CUB,812,LAO,0,0,1,1,1,1,1,1,1
40,CUB,816,DRV,0,,1,1,1,1,1,1,1
40,CUB,817,RVN,0,,,,,,,,
40,CUB,820,MAL,0,0,0,0,0,0,0,1,1
40,CUB,830,SIN,0,0,0,0,0,0,0,0,0
40,CUB,835,BRU,,,0,0,0,0,0,0,0
40,CUB,840,PHI,0,0,1,1,1,1,1,1,1
40,CUB,850,INS,0,0,0,0,0,0,0,1,1
40,CUB,860,ETM,,,,,,,,0,0
40,CUB,900,AUL,0,0,0,0,0,0,0,0,1
40,CUB,910,PNG,,0,0,0,0,0,0,0,0
40,CUB,920,NEW,0,0,0,0,0,0,0,0,1
40,CUB,935,VAN,,,,0,0,0,0,0,0
40,CUB,940,SOL,,,0,0,0,0,0,0,0
40,CUB,946,KIR,,,,,,0,0,0,0
40,CUB,947,TUV,,,,,,0,0,0,0
40,CUB,950,FIJ,,0,0,0,0,0,0,0,0
40,CUB,955,TON,,,,,,0,0,0,0
40,CUB,970,NAU,,,,,,0,0,0,0
40,CUB,983,MSI,,,,,0,0,0,0,0
40,CUB,986,PAL,,,,,,0,0,0,0
40,CUB,987,FSM,,,,,0,0,0,0,0
40,CUB,990,WSM,0,0,0,0,0,0,0,0,0
41,HAI,2,USA,1,1,0,1,0,0,0,0,1
41,HAI,20,CAN,1,1,1,1,0,0,0,1,1
41,HAI,31,BHM,,0,0,0,0,0,0,0,1
41,HAI,40,CUB,0,0,0,0,0,0,0,0,1
41,HAI,42,DOM,1,1,1,1,1,0,0,1,1
41,HAI,51,JAM,0,0,0,0,1,0,0,1,0
41,HAI,52,TRI,0,0,0,0,0,0,0,0,0
41,HAI,53,BAR,0,0,0,0,0,0,0,0,0
41,HAI,54,DMA,,,0,0,0,0,0,0,0
41,HAI,55,GRN,,0,0,0,0,0,0,0,0
41,HAI,56,SLU,,,0,0,0,0,0,0,0
41,HAI,57,SVG,,,0,0,0,0,0,0,0
41,HAI,58,AAB,,,,0,0,0,0,0,0
41,HAI,60,SKN,,,,0,0,0,0,0,0
41,HAI,70,MEX,1,1,1,1,1,0,0,1,1
41,HAI,80,BLZ,,,,0,0,0,0,0,0
41,HAI,90,GUA,1,0,0,0,0,0,0,0,0
41,HAI,91,HON,0,0,0,0,0,0,0,0,0
41,HAI,92,SAL,0,0,0,0,0,0,0,0,0
41,HAI,93,NIC,0,0,0,0,0,0,0,0,0
41,HAI,94,COS,0,0,0,0,0,0,0,0,0
41,HAI,95,PAN,1,1,1,0,1,0,0,0,0
41,HAI,100,COL,1,1,0,1,0,0,0,0,0
41,HAI,101,VEN,0,1,1,1,1,1,1,0,1
41,HAI,110,GUY,0,0,0,0,0,0,0,0,0
41,HAI,115,SUR,,,0,0,0,0,0,0,0
41,HAI,130,ECU,0,0,0,0,0,0,0,0,0
41,HAI,135,PER,0,1,1,1,1,1,1,0,0
41,HAI,140,BRA,0,1,1,1,1,0,0,1,1
41,HAI,145,BOL,0,0,0,0,0,0,0,0,0
41,HAI,150,PAR,0,0,0,0,0,0,0,0,0
41,HAI,155,CHL,0,0,1,1,1,1,1,1,1
41,HAI,160,ARG,1,0,1,1,1,1,1,1,0
41,HAI,165,URU,0,0,0,0,0,0,0,0,0
41,HAI,200,UKG,0,1,0,1,0,0,0,0,0
41,HAI,205,IRE,0,0,0,0,0,0,0,0,0
41,HAI,210,NTH,1,1,0,0,0,0,0,0,0
41,HAI,211,BEL,1,1,1,1,0,1,1,1,1
41,HAI,212,LUX,0,0,0,0,0,0,0,0,0
41,HAI,220,FRN,1,1,1,1,0,1,1,0,0
41,HAI,225,SWZ,1,1,1,0,0,0,0,0,0
41,HAI,230,SPN,1,1,0,1,1,1,1,0,1
41,HAI,235,POR,0,0,0,0,0,0,0,0,0
41,HAI,255,GMY,,,,,,1,1,1,0
41,HAI,260,GFR,1,1,1,1,1,,,,
41,HAI,265,GDR,0,0,0,0,0,,,,
41,HAI,290,POL,0,0,0,0,0,0,0,0,0
41,HAI,305,AUS,0,0,0,0,0,0,0,0,0
41,HAI,310,HUN,0,0,0,0,0,0,0,0,0
41,HAI,315,CZE,0,0,0,0,0,,,,
41,HAI,316,CZR,,,,,,0,0,0,0
41,HAI,317,SLO,,,,,,0,0,0,0
41,HAI,325,ITA,1,1,1,1,1,0,0,0,0
41,HAI,338,MLT,0,0,0,0,0,0,0,0,0
41,HAI,339,ALB,0,0,0,0,0,0,0,0,0
41,HAI,341,MNG,,,,,,,,,0
41,HAI,343,MAC,,,,,,0,0,0,0
41,HAI,344,CRO,,,,,,0,0,0,0
41,HAI,345,YUG,0,0,0,0,0,0,0,0,0
41,HAI,346,BOS,,,,,,0,0,0,0
41,HAI,347,KOS,,,,,,,,,0
41,HAI,349,SLV,,,,,,0,0,0,0
41,HAI,350,GRC,0,0,0,0,0,0,0,0,0
41,HAI,352,CYP,0,0,0,0,0,0,0,0,0
41,HAI,355,BUL,0,0,0,0,0,0,0,0,0
41,HAI,359,MLD,,,,,,0,0,0,0
41,HAI,360,ROM,0,0,0,0,0,0,0,0,0
41,HAI,365,RUS,0,0,0,0,0,0,0,0,0
41,HAI,366,EST,,,,,,0,0,0,0
41,HAI,367,LAT,,,,,,0,0,0,0
41,HAI,368,LIT,,,,,,0,0,0,0
41,HAI,369,UKR,,,,,,0,0,0,0
41,HAI,370,BLR,,,,,,0,0,0,0
41,HAI,371,ARM,,,,,,0,0,0,0
41,HAI,372,GRG,,,,,,0,0,0,0
41,HAI,373,AZE,,,,,,0,0,0,0
41,HAI,375,FIN,0,0,0,0,0,0,0,0,0
41,HAI,380,SWD,0,0,0,1,0,0,0,0,0
41,HAI,385,NOR,0,0,0,0,0,0,0,0,0
41,HAI,390,DEN,0,0,0,0,0,0,0,0,0
41,HAI,395,ICE,0,0,0,0,0,0,0,0,0
41,HAI,402,CAP,,,0,0,0,0,0,0,0
41,HAI,403,STP,,,0,0,0,0,0,0,0
41,HAI,404,GNB,,0,0,0,0,0,0,0,0
41,HAI,411,EQG,0,0,0,0,0,0,0,0,0
41,HAI,420,GAM,0,0,0,0,0,0,0,0,0
41,HAI,432,MLI,0,0,0,0,0,0,0,0,0
41,HAI,433,SEN,1,1,1,1,1,0,0,0,0
41,HAI,434,BEN,0,0,0,0,0,0,0,0,0
41,HAI,435,MAA,0,0,0,0,0,0,0,0,0
41,HAI,436,NIR,0,0,0,0,0,0,0,0,0
41,HAI,437,CDI,1,0,0,0,0,0,0,0,0
41,HAI,438,GUI,0,0,0,0,0,0,0,0,0
41,HAI,439,BFO,0,0,0,0,0,0,0,0,0
41,HAI,450,LBR,0,1,1,1,0,0,0,0,0
41,HAI,451,SIE,0,0,0,0,0,0,0,0,0
41,HAI,452,GHA,0,0,0,0,0,0,0,0,0
41,HAI,461,TOG,0,0,0,0,0,0,0,0,0
41,HAI,471,CAO,0,0,0,0,0,0,0,0,0
41,HAI,475,NIG,0,0,0,0,0,0,0,0,0
41,HAI,481,GAB,0,0,0,0,0,0,0,0,0
41,HAI,482,CEN,0,0,0,0,0,0,0,0,0
41,HAI,483,CHA,0,0,0,0,0,0,0,0,0
41,HAI,484,CON,0,0,0,0,0,0,0,0,0
41,HAI,490,DRC,0,0,0,0,0,0,0,0,0
41,HAI,500,UGA,0,0,0,0,0,0,0,0,0
41,HAI,501,KEN,0,0,0,0,0,0,0,0,0
41,HAI,510,TAZ,0,0,0,0,0,0,0,0,0
41,HAI,516,BUI,0,0,0,0,0,0,0,0,0
41,HAI,517,RWA,0,0,0,0,0,0,0,0,0
41,HAI,520,SOM,0,0,0,0,0,0,0,0,0
41,HAI,522,DJI,,,0,0,0,0,0,0,0
41,HAI,530,ETH,0,0,0,0,0,0,0,0,0
41,HAI,531,ERI,,,,,,0,0,0,0
41,HAI,540,ANG,,0,0,0,0,0,0,0,0
41,HAI,541,MZM,,0,0,0,0,0,0,0,0
41,HAI,551,ZAM,0,0,0,0,0,0,0,0,0
41,HAI,552,ZIM,,0,0,0,0,0,0,0,0
41,HAI,553,MAW,0,0,0,0,0,0,0,0,0
41,HAI,560,SAF,0,0,0,0,0,0,0,1,1
41,HAI,565,NAM,,,,0,0,0,0,0,0
41,HAI,570,LES,0,0,0,0,0,0,0,0,0
41,HAI,571,BOT,0,0,0,0,0,0,0,0,0
41,HAI,572,SWA,0,0,0,0,0,0,0,0,0
41,HAI,580,MAG,0,0,0,0,0,0,0,0,0
41,HAI,581,COM,,0,0,0,0,0,0,0,0
41,HAI,590,MAS,0,0,0,0,0,0,0,0,0
41,HAI,591,SEY,,,0,0,0,0,0,0,0
41,HAI,600,MOR,0,0,0,0,0,0,0,0,0
41,HAI,615,ALG,0,0,0,0,0,0,0,0,0
41,HAI,616,TUN,0,0,0,0,0,0,0,0,0
41,HAI,620,LIB,0,0,0,0,0,0,0,0,0
41,HAI,625,SUD,0,0,0,0,0,0,0,0,0
41,HAI,630,IRN,0,0,0,0,0,0,0,0,0
41,HAI,640,TUR,0,0,0,0,0,0,0,0,0
41,HAI,645,IRQ,0,0,0,0,0,0,0,0,0
41,HAI,651,EGY,0,0,0,0,0,0,0,0,0
41,HAI,652,SYR,0,0,0,0,0,0,0,0,0
41,HAI,660,LEB,1,1,1,0,0,0,0,0,0
41,HAI,663,JOR,0,0,0,0,0,0,0,0,0
41,HAI,666,ISR,0,1,1,1,1,1,1,0,0
41,HAI,670,SAU,0,0,0,0,0,0,0,0,0
41,HAI,678,YAR,0,0,0,0,0,,,,
41,HAI,679,YEM,,,,,,0,0,0,0
41,HAI,680,YPR,0,0,0,0,0,,,,
41,HAI,690,KUW,0,0,0,0,0,0,0,0,0
41,HAI,692,BAH,,0,0,0,0,0,0,0,0
41,HAI,694,QAT,,0,0,0,0,0,0,0,0
41,HAI,696,UAE,,0,0,0,0,0,0,0,0
41,HAI,698,OMA,,0,0,0,0,0,0,0,0
41,HAI,700,AFG,0,0,0,0,0,0,0,0,0
41,HAI,701,TKM,,,,,,0,0,0,0
41,HAI,702,TAJ,,,,,,0,0,0,0
41,HAI,703,KYR,,,,,,0,0,0,0
41,HAI,704,UZB,,,,,,0,0,0,0
41,HAI,705,KZK,,,,,,0,0,0,0
41,HAI,710,CHN,0,0,0,0,0,0,0,0,0
41,HAI,712,MON,0,0,0,0,0,0,0,0,0
41,HAI,713,TAW,0,0,0,1,1,0,0,1,0
41,HAI,731,PRK,0,0,0,0,0,0,0,0,0
41,HAI,732,ROK,0,0,0,1,1,0,0,0,0
41,HAI,740,JPN,0,0,0,0,0,1,1,1,0
41,HAI,750,IND,0,0,0,0,0,0,0,0,0
41,HAI,760,BHU,0,0,0,0,0,0,0,0,0
41,HAI,770,PAK,0,0,0,0,0,0,0,0,0
41,HAI,771,BNG,,0,0,0,0,0,0,0,0
41,HAI,775,MYA,0,0,0,0,0,0,0,0,0
41,HAI,780,SRI,0,0,0,0,0,0,0,0,0
41,HAI,781,MAD,0,0,0,0,0,0,0,0,0
41,HAI,790,NEP,0,0,0,0,0,0,0,0,0
41,HAI,800,THI,0,0,0,0,0,0,0,0,0
41,HAI,811,CAM,0,0,0,0,0,0,0,0,0
41,HAI,812,LAO,0,0,0,0,0,0,0,0,0
41,HAI,816,DRV,0,,0,0,0,0,0,0,0
41,HAI,817,RVN,0,,,,,,,,
41,HAI,820,MAL,0,0,0,0,0,0,0,0,0
41,HAI,830,SIN,0,0,0,0,0,0,0,0,0
41,HAI,835,BRU,,,0,0,0,0,0,0,0
41,HAI,840,PHI,0,0,0,0,0,0,0,0,0
41,HAI,850,INS,0,0,0,0,0,0,0,0,0
41,HAI,860,ETM,,,,,,,,0,0
41,HAI,900,AUL,0,0,0,0,0,0,0,0,0
41,HAI,910,PNG,,0,0,0,0,0,0,0,0
41,HAI,920,NEW,0,0,0,0,0,0,0,0,0
41,HAI,935,VAN,,,,0,0,0,0,0,0
41,HAI,940,SOL,,,0,0,0,0,0,0,0
41,HAI,946,KIR,,,,,,0,0,0,0
41,HAI,947,TUV,,,,,,0,0,0,0
41,HAI,950,FIJ,,0,0,0,0,0,0,0,0
41,HAI,955,TON,,,,,,0,0,0,0
41,HAI,970,NAU,,,,,,0,0,0,0
41,HAI,983,MSI,,,,,0,0,0,0,0
41,HAI,986,PAL,,,,,,0,0,0,0
41,HAI,987,FSM,,,,,0,0,0,0,0
41,HAI,990,WSM,0,0,0,0,0,0,0,0,0
42,DOM,2,USA,1,1,1,1,1,1,1,1,1
42,DOM,20,CAN,1,0,0,0,1,0,0,1,1
42,DOM,31,BHM,,0,0,0,0,0,0,0,0
42,DOM,40,CUB,0,0,0,0,0,0,0,1,1
42,DOM,41,HAI,0,1,1,1,1,1,1,1,1
42,DOM,51,JAM,0,1,0,0,0,0,0,1,1
